CLOCK_REF  mono_ns=4585007197872  real_ns=1788580512007551135
WRITE  gpa=0x000000014411d000  ts=4588729126575
WRITE  gpa=0x0000000155dbe000  ts=4588729130605
WRITE  gpa=0x0000000142eef000  ts=4588729133795
WRITE  gpa=0x0000000143714000  ts=4588729136395
WRITE  gpa=0x0000000149e91000  ts=4588729139435
WRITE  gpa=0x00000001540b3000  ts=4588729142175
WRITE  gpa=0x00000001450c1000  ts=4588729145345
WRITE  gpa=0x000000013e9a4000  ts=4588729147815
WRITE  gpa=0x0000000148ee3000  ts=4588729151665
WRITE  gpa=0x00000001430d4000  ts=4588729154565
WRITE  gpa=0x00000001432d5000  ts=4588729157525
WRITE  gpa=0x00000001543c5000  ts=4588729160635
WRITE  gpa=0x0000000153920000  ts=4588729163125
WRITE  gpa=0x00000001428b2000  ts=4588729165775
WRITE  gpa=0x0000000140d80000  ts=4588729169095
WRITE  gpa=0x00000001537be000  ts=4588729171875
WRITE  gpa=0x00000001498f5000  ts=4588729175355
WRITE  gpa=0x000000014227e000  ts=4588729179255
WRITE  gpa=0x0000000142386000  ts=4588729183065
WRITE  gpa=0x0000000140f1b000  ts=4588729186135
WRITE  gpa=0x0000000143a44000  ts=4588729189005
WRITE  gpa=0x000000014272c000  ts=4588729192215
WRITE  gpa=0x000000013f1d9000  ts=4588729195635
WRITE  gpa=0x0000000149225000  ts=4588729198425
WRITE  gpa=0x0000000153a00000  ts=4588729201045
WRITE  gpa=0x000000014756d000  ts=4588729203725
WRITE  gpa=0x0000000143642000  ts=4588729206855
WRITE  gpa=0x0000000149f98000  ts=4588729209335
WRITE  gpa=0x00000001447f1000  ts=4588729211765
WRITE  gpa=0x0000000128fed000  ts=4588729214575
WRITE  gpa=0x0000000149376000  ts=4588729217295
WRITE  gpa=0x0000000153928000  ts=4588729219735
WRITE  gpa=0x0000000142ee7000  ts=4588729222355
WRITE  gpa=0x00000001541fa000  ts=4588729225055
WRITE  gpa=0x0000000153a81000  ts=4588729227965
WRITE  gpa=0x0000000144209000  ts=4588729230955
WRITE  gpa=0x0000000149361000  ts=4588729234155
WRITE  gpa=0x0000000148df0000  ts=4588729236625
WRITE  gpa=0x000000014393e000  ts=4588729239395
WRITE  gpa=0x0000000153f70000  ts=4588729242445
WRITE  gpa=0x0000000154c6d000  ts=4588729245585
WRITE  gpa=0x0000000144071000  ts=4588729248945
WRITE  gpa=0x000000015376d000  ts=4588729252435
WRITE  gpa=0x0000000153181000  ts=4588729255725
WRITE  gpa=0x0000000153337000  ts=4588729258445
WRITE  gpa=0x0000000153111000  ts=4588729262085
WRITE  gpa=0x00000001539e9000  ts=4588729264755
WRITE  gpa=0x000000013b4d3000  ts=4588729267825
WRITE  gpa=0x0000000147d22000  ts=4588729271515
WRITE  gpa=0x00000001478f0000  ts=4588729274225
WRITE  gpa=0x0000000153992000  ts=4588729276905
WRITE  gpa=0x0000000148dc5000  ts=4588729279695
WRITE  gpa=0x0000000143aac000  ts=4588729283405
WRITE  gpa=0x0000000114699000  ts=4588729286315
WRITE  gpa=0x0000000153dd6000  ts=4588729289335
WRITE  gpa=0x000000015b0a4000  ts=4588729292215
WRITE  gpa=0x00000001410ff000  ts=4588729295615
WRITE  gpa=0x0000000140e3c000  ts=4588729298825
WRITE  gpa=0x00000001420c5000  ts=4588729302045
WRITE  gpa=0x0000000154829000  ts=4588729305375
WRITE  gpa=0x00000001441f3000  ts=4588729309014
WRITE  gpa=0x0000000153bed000  ts=4588729311934
WRITE  gpa=0x000000014465a000  ts=4588729315114
WRITE  gpa=0x0000000148c6a000  ts=4588729317704
WRITE  gpa=0x0000000142ecb000  ts=4588729321694
WRITE  gpa=0x0000000142fbc000  ts=4588729324474
WRITE  gpa=0x0000000140e00000  ts=4588729327774
WRITE  gpa=0x000000015b119000  ts=4588729330504
WRITE  gpa=0x0000000143a97000  ts=4588729333554
WRITE  gpa=0x00000001536cc000  ts=4588729336724
WRITE  gpa=0x00000001429e7000  ts=4588729340394
WRITE  gpa=0x0000000149cc8000  ts=4588729344654
WRITE  gpa=0x0000000146f5e000  ts=4588729348164
WRITE  gpa=0x0000000149e5d000  ts=4588729351574
WRITE  gpa=0x00000001499ab000  ts=4588729356064
WRITE  gpa=0x0000000154758000  ts=4588729359184
WRITE  gpa=0x0000000140e15000  ts=4588729364294
WRITE  gpa=0x000000013e9d6000  ts=4588729367944
WRITE  gpa=0x000000012ffd7000  ts=4588729372494
WRITE  gpa=0x0000000143f49000  ts=4588729375884
WRITE  gpa=0x000000015426a000  ts=4588729378664
WRITE  gpa=0x0000000143acc000  ts=4588729383224
WRITE  gpa=0x0000000154051000  ts=4588729388694
WRITE  gpa=0x000000014377e000  ts=4588729391324
WRITE  gpa=0x000000013f0e6000  ts=4588729394694
WRITE  gpa=0x0000000143747000  ts=4588729398074
WRITE  gpa=0x00000001441be000  ts=4588729403124
WRITE  gpa=0x0000000141e67000  ts=4588729407174
WRITE  gpa=0x0000000153681000  ts=4588729410054
WRITE  gpa=0x0000000158b80000  ts=4588729413664
WRITE  gpa=0x0000000142c6e000  ts=4588729418004
WRITE  gpa=0x0000000153eeb000  ts=4588729420824
WRITE  gpa=0x0000000149368000  ts=4588729425094
WRITE  gpa=0x0000000142694000  ts=4588729427944
WRITE  gpa=0x00000001491d0000  ts=4588729435274
WRITE  gpa=0x0000000128fdf000  ts=4588729441564
WRITE  gpa=0x0000000149710000  ts=4588729449664
WRITE  gpa=0x000000015404d000  ts=4588729459164
WRITE  gpa=0x0000000140f10000  ts=4588729462194
WRITE  gpa=0x00000001539d4000  ts=4588729464804
WRITE  gpa=0x0000000141e62000  ts=4588729468264
WRITE  gpa=0x0000000141cec000  ts=4588729493834
WRITE  gpa=0x00000001438ba000  ts=4588729497014
WRITE  gpa=0x000000015b046000  ts=4588729503344
WRITE  gpa=0x0000000158bfb000  ts=4588729527414
WRITE  gpa=0x0000000149230000  ts=4588729536544
WRITE  gpa=0x0000000141d24000  ts=4588729539814
WRITE  gpa=0x0000000142b5d000  ts=4588729545514
WRITE  gpa=0x000000014960d000  ts=4588729548244
WRITE  gpa=0x000000015369a000  ts=4588729550984
WRITE  gpa=0x00000001435d9000  ts=4588729557323
WRITE  gpa=0x00000001540e2000  ts=4588729560663
WRITE  gpa=0x0000000141ce5000  ts=4588729563913
WRITE  gpa=0x000000014972e000  ts=4588729568693
WRITE  gpa=0x0000000149850000  ts=4588729571813
WRITE  gpa=0x00000001433a0000  ts=4588729575183
WRITE  gpa=0x000000015b187000  ts=4588729580743
WRITE  gpa=0x00000001307c8000  ts=4588729583433
WRITE  gpa=0x000000014220a000  ts=4588729586503
WRITE  gpa=0x0000000153781000  ts=4588729589533
WRITE  gpa=0x000000014287b000  ts=4588729592053
WRITE  gpa=0x00000001409b3000  ts=4588729596133
WRITE  gpa=0x000000015317a000  ts=4588729601663
WRITE  gpa=0x0000000142533000  ts=4588729605903
WRITE  gpa=0x0000000143e95000  ts=4588729633893
WRITE  gpa=0x0000000141129000  ts=4588729636913
WRITE  gpa=0x0000000141111000  ts=4588729641933
WRITE  gpa=0x000000015339d000  ts=4588729651643
WRITE  gpa=0x0000000100295000  ts=4588729722583
WRITE  gpa=0x0000000110651000  ts=4588729725543
WRITE  gpa=0x00000001146b2000  ts=4588729728243
WRITE  gpa=0x0000003f82e73000  ts=4588729732053
WRITE  gpa=0x0000003f83061000  ts=4588729734833
WRITE  gpa=0x0000000119553000  ts=4588729737603
WRITE  gpa=0x0000000149844000  ts=4588729740403
WRITE  gpa=0x00000001146e3000  ts=4588729745443
WRITE  gpa=0x0000003f82319000  ts=4588729748563
WRITE  gpa=0x0000000103ea6000  ts=4588729751423
WRITE  gpa=0x0000000142237000  ts=4588729772723
WRITE  gpa=0x0000000142c45000  ts=4588729795083
WRITE  gpa=0x0000000142889000  ts=4588729826702
WRITE  gpa=0x000000014467e000  ts=4588729833652
WRITE  gpa=0x00000001537bf000  ts=4588729836302
WRITE  gpa=0x0000000142e0a000  ts=4588729839512
WRITE  gpa=0x00000001470e0000  ts=4588729842152
WRITE  gpa=0x0000000148b12000  ts=4588729845432
WRITE  gpa=0x0000000154186000  ts=4588729848382
WRITE  gpa=0x0000000140d8a000  ts=4588729851082
WRITE  gpa=0x0000000142ca9000  ts=4588729887952
WRITE  gpa=0x0000000154741000  ts=4588729897732
WRITE  gpa=0x0000000142f4d000  ts=4588729900572
WRITE  gpa=0x0000000149cec000  ts=4588729928832
WRITE  gpa=0x00000001431c5000  ts=4588729939962
WRITE  gpa=0x00000001429c9000  ts=4588730063401
WRITE  gpa=0x000000015374d000  ts=4588730066731
WRITE  gpa=0x0000000128ffd000  ts=4588730069961
WRITE  gpa=0x0000000153f58000  ts=4588730078491
WRITE  gpa=0x0000000140394000  ts=4588730081221
WRITE  gpa=0x000000014995c000  ts=4588730084411
WRITE  gpa=0x0000000149312000  ts=4588730087041
WRITE  gpa=0x0000000133444000  ts=4588730089971
WRITE  gpa=0x0000000154825000  ts=4588730093101
WRITE  gpa=0x000000015b0cc000  ts=4588730096521
WRITE  gpa=0x00000001414bb000  ts=4588730109081
WRITE  gpa=0x00000001446b9000  ts=4588730112391
WRITE  gpa=0x0000000153a0e000  ts=4588730115281
WRITE  gpa=0x0000000143c30000  ts=4588730119501
WRITE  gpa=0x0000000141d8b000  ts=4588730127531
WRITE  gpa=0x00000001421d7000  ts=4588730133641
WRITE  gpa=0x00000001428a6000  ts=4588730138341
WRITE  gpa=0x0000000142690000  ts=4588730140801
WRITE  gpa=0x000000014360c000  ts=4588730155181
WRITE  gpa=0x0000000143e30000  ts=4588730162591
WRITE  gpa=0x0000000154616000  ts=4588730166461
WRITE  gpa=0x0000000140f68000  ts=4588730179881
WRITE  gpa=0x0000000142f57000  ts=4588730183431
WRITE  gpa=0x00000001445ba000  ts=4588730199381
WRITE  gpa=0x0000000142a28000  ts=4588730203401
WRITE  gpa=0x000000014420e000  ts=4588730206531
WRITE  gpa=0x00000001417fd000  ts=4588730232351
WRITE  gpa=0x000000013bf84000  ts=4588730235881
WRITE  gpa=0x0000000143906000  ts=4588730260601
WRITE  gpa=0x00000001540ec000  ts=4588730263151
WRITE  gpa=0x0000000143f10000  ts=4588730286681
WRITE  gpa=0x0000000142528000  ts=4588730323000
WRITE  gpa=0x0000000147571000  ts=4588730325860
WRITE  gpa=0x0000000143a8d000  ts=4588730328490
WRITE  gpa=0x0000000149589000  ts=4588730331500
WRITE  gpa=0x000000014252f000  ts=4588730334250
WRITE  gpa=0x0000000154647000  ts=4588730336690
WRITE  gpa=0x0000000142086000  ts=4588730339470
WRITE  gpa=0x00000001491f6000  ts=4588730342320
WRITE  gpa=0x0000000142f30000  ts=4588730345440
WRITE  gpa=0x0000000143759000  ts=4588730348100
WRITE  gpa=0x0000000142f8d000  ts=4588730351070
WRITE  gpa=0x0000000142693000  ts=4588730353620
WRITE  gpa=0x00000001493b9000  ts=4588730356750
WRITE  gpa=0x00000001414f5000  ts=4588730359660
WRITE  gpa=0x0000000140392000  ts=4588730362370
WRITE  gpa=0x000000014466b000  ts=4588730364660
WRITE  gpa=0x00000001446f9000  ts=4588730367440
WRITE  gpa=0x0000000144137000  ts=4588730369920
WRITE  gpa=0x0000000128fc0000  ts=4588730372340
WRITE  gpa=0x0000000143e3e000  ts=4588730374990
WRITE  gpa=0x0000000155473000  ts=4588730377620
WRITE  gpa=0x0000000149ebf000  ts=4588730380580
WRITE  gpa=0x0000000153a3d000  ts=4588730383030
WRITE  gpa=0x00000001546b9000  ts=4588730385610
WRITE  gpa=0x0000000144798000  ts=4588730388250
WRITE  gpa=0x000000015411a000  ts=4588730390860
WRITE  gpa=0x0000000128c4e000  ts=4588730393810
WRITE  gpa=0x00000001430a3000  ts=4588730396520
WRITE  gpa=0x0000000142f50000  ts=4588730399000
WRITE  gpa=0x0000000143cc1000  ts=4588730401520
WRITE  gpa=0x0000000158b8e000  ts=4588730403810
WRITE  gpa=0x0000000143d71000  ts=4588730406360
WRITE  gpa=0x0000000143d64000  ts=4588730408760
WRITE  gpa=0x0000000142a29000  ts=4588730411160
WRITE  gpa=0x0000000142f0e000  ts=4588730413440
WRITE  gpa=0x00000001420c2000  ts=4588730415950
WRITE  gpa=0x0000000143cbe000  ts=4588730418340
WRITE  gpa=0x0000000144553000  ts=4588730420750
WRITE  gpa=0x00000001438c1000  ts=4588730423170
WRITE  gpa=0x000000015423c000  ts=4588730425740
WRITE  gpa=0x0000000154757000  ts=4588730428450
WRITE  gpa=0x0000000143f65000  ts=4588730430820
WRITE  gpa=0x0000000140eb1000  ts=4588730433380
WRITE  gpa=0x000000014188d000  ts=4588730436280
WRITE  gpa=0x0000000143f45000  ts=4588730439310
WRITE  gpa=0x0000000149893000  ts=4588730442720
WRITE  gpa=0x0000000141b85000  ts=4588730445870
WRITE  gpa=0x0000000148cc6000  ts=4588730448870
WRITE  gpa=0x000000015410a000  ts=4588730451280
WRITE  gpa=0x00000001414c3000  ts=4588730453950
WRITE  gpa=0x0000000153690000  ts=4588730456330
WRITE  gpa=0x0000000149d0b000  ts=4588730459960
WRITE  gpa=0x00000001414cc000  ts=4588730462350
WRITE  gpa=0x0000000143d09000  ts=4588730465100
WRITE  gpa=0x0000000154740000  ts=4588730467550
WRITE  gpa=0x0000000149d68000  ts=4588730471010
WRITE  gpa=0x0000000153bc4000  ts=4588730473910
WRITE  gpa=0x0000000153378000  ts=4588730476870
WRITE  gpa=0x0000000128d91000  ts=4588730479750
WRITE  gpa=0x00000001423ed000  ts=4588730483010
WRITE  gpa=0x0000000142029000  ts=4588730485690
WRITE  gpa=0x00000001539c7000  ts=4588730488760
WRITE  gpa=0x000000015b08e000  ts=4588730491520
WRITE  gpa=0x000000014456c000  ts=4588730494440
WRITE  gpa=0x000000013e995000  ts=4588730497320
WRITE  gpa=0x000000014169e000  ts=4588730500580
WRITE  gpa=0x000000015446e000  ts=4588730503410
WRITE  gpa=0x000000013e9e7000  ts=4588730506620
WRITE  gpa=0x000000014451c000  ts=4588730509360
WRITE  gpa=0x000000014466f000  ts=4588730511770
WRITE  gpa=0x000000015b1b3000  ts=4588730514870
WRITE  gpa=0x000000015b07c000  ts=4588730518160
WRITE  gpa=0x0000000140f1e000  ts=4588730521860
WRITE  gpa=0x0000000148c93000  ts=4588730524870
WRITE  gpa=0x0000000153f9e000  ts=4588730527760
WRITE  gpa=0x00000001420ca000  ts=4588730531250
WRITE  gpa=0x0000000144a09000  ts=4588730534079
WRITE  gpa=0x0000000142c67000  ts=4588730536629
WRITE  gpa=0x00000001432bc000  ts=4588730540139
WRITE  gpa=0x00000001491f8000  ts=4588730542729
WRITE  gpa=0x0000000148cec000  ts=4588730546159
WRITE  gpa=0x00000001498ce000  ts=4588730549859
WRITE  gpa=0x00000001429c8000  ts=4588730552479
WRITE  gpa=0x0000000149d67000  ts=4588730554789
WRITE  gpa=0x000000015482c000  ts=4588730557669
WRITE  gpa=0x0000000149ccb000  ts=4588730560319
WRITE  gpa=0x0000000128fa2000  ts=4588730562999
WRITE  gpa=0x0000000149d13000  ts=4588730565549
WRITE  gpa=0x00000001438ca000  ts=4588730568329
WRITE  gpa=0x00000001411f3000  ts=4588730571879
WRITE  gpa=0x00000001422f0000  ts=4588730574739
WRITE  gpa=0x0000000128fcc000  ts=4588730577299
WRITE  gpa=0x000000015400e000  ts=4588730580229
WRITE  gpa=0x0000000142d0b000  ts=4588730584079
WRITE  gpa=0x0000000140fca000  ts=4588730587629
WRITE  gpa=0x000000013b454000  ts=4588730590779
WRITE  gpa=0x00000001556dc000  ts=4588730595889
WRITE  gpa=0x0000000140fe1000  ts=4588730599419
WRITE  gpa=0x0000000143f07000  ts=4588730601899
WRITE  gpa=0x00000001544e6000  ts=4588730604729
WRITE  gpa=0x0000000140fbe000  ts=4588730610819
WRITE  gpa=0x0000000142a0f000  ts=4588730613699
WRITE  gpa=0x000000014162f000  ts=4588730617289
WRITE  gpa=0x0000000128fdb000  ts=4588730620779
WRITE  gpa=0x0000000142048000  ts=4588730625459
WRITE  gpa=0x0000000141915000  ts=4588730629069
WRITE  gpa=0x0000000142ac2000  ts=4588730632529
WRITE  gpa=0x0000000143f5d000  ts=4588730635459
WRITE  gpa=0x0000000142b17000  ts=4588730645549
WRITE  gpa=0x0000000153e46000  ts=4588730649099
WRITE  gpa=0x0000000148eab000  ts=4588730652759
WRITE  gpa=0x0000000142dab000  ts=4588730656299
WRITE  gpa=0x0000000149a1c000  ts=4588730659299
WRITE  gpa=0x000000013b46a000  ts=4588730662159
WRITE  gpa=0x00000001547d0000  ts=4588730667699
WRITE  gpa=0x000000015424d000  ts=4588730671509
WRITE  gpa=0x000000014181f000  ts=4588730674429
WRITE  gpa=0x000000015b0ba000  ts=4588730678579
WRITE  gpa=0x00000001414b5000  ts=4588730681659
WRITE  gpa=0x0000000143a84000  ts=4588730686419
WRITE  gpa=0x00000001421d9000  ts=4588730689489
WRITE  gpa=0x0000000140fc9000  ts=4588730692489
WRITE  gpa=0x000000015b017000  ts=4588730695589
WRITE  gpa=0x0000000142626000  ts=4588730698349
WRITE  gpa=0x00000001414cb000  ts=4588730700869
WRITE  gpa=0x0000000149ef3000  ts=4588730703589
WRITE  gpa=0x0000000147e56000  ts=4588730706679
WRITE  gpa=0x00000001410cd000  ts=4588730710069
WRITE  gpa=0x000000014358f000  ts=4588730713609
WRITE  gpa=0x0000000141537000  ts=4588730716459
WRITE  gpa=0x0000000153fa9000  ts=4588730719619
WRITE  gpa=0x0000000140f56000  ts=4588730722779
WRITE  gpa=0x00000001421de000  ts=4588730725989
WRITE  gpa=0x00000001414c0000  ts=4588730728779
WRITE  gpa=0x0000000149f08000  ts=4588730731669
WRITE  gpa=0x0000000141f91000  ts=4588730734519
WRITE  gpa=0x0000000122c4d000  ts=4588730738789
WRITE  gpa=0x0000000122f2c000  ts=4588730741779
WRITE  gpa=0x0000000112669000  ts=4588730745209
WRITE  gpa=0x0000000113f35000  ts=4588730748739
WRITE  gpa=0x0000000122186000  ts=4588730752199
WRITE  gpa=0x00000001197dc000  ts=4588730756229
WRITE  gpa=0x0000000100218000  ts=4588730759309
WRITE  gpa=0x0000000103b4c000  ts=4588730762799
WRITE  gpa=0x000000015814a000  ts=4588730765969
WRITE  gpa=0x0000000142539000  ts=4588730770989
WRITE  gpa=0x00000001415db000  ts=4588730775249
WRITE  gpa=0x00000001543dc000  ts=4588730778729
WRITE  gpa=0x00000001492cc000  ts=4588730781698
WRITE  gpa=0x0000000140e6f000  ts=4588730784528
WRITE  gpa=0x000000014913f000  ts=4588730787798
WRITE  gpa=0x0000000143a85000  ts=4588730791778
WRITE  gpa=0x0000000141d05000  ts=4588730794268
WRITE  gpa=0x0000000148eaf000  ts=4588730797148
WRITE  gpa=0x0000000141d27000  ts=4588730800648
WRITE  gpa=0x0000000142527000  ts=4588730823068
WRITE  gpa=0x000000013c1a5000  ts=4588730827758
WRITE  gpa=0x00000001421db000  ts=4588730830378
WRITE  gpa=0x00000001437d5000  ts=4588730839258
WRITE  gpa=0x0000000140dcd000  ts=4588730844738
WRITE  gpa=0x0000000158151000  ts=4588730849818
WRITE  gpa=0x0000000148932000  ts=4588730855098
WRITE  gpa=0x0000000140de2000  ts=4588730863148
WRITE  gpa=0x0000000143811000  ts=4588730866248
WRITE  gpa=0x000000011cfbe000  ts=4588730871338
WRITE  gpa=0x0000000158144000  ts=4588730873918
WRITE  gpa=0x0000000158179000  ts=4588730880628
WRITE  gpa=0x000000011868b000  ts=4588730883318
WRITE  gpa=0x000000011769e000  ts=4588730886588
WRITE  gpa=0x0000000103b4d000  ts=4588730890778
WRITE  gpa=0x0000000103ea7000  ts=4588730893728
WRITE  gpa=0x0000000100db0000  ts=4588730896128
WRITE  gpa=0x0000000158169000  ts=4588730899158
WRITE  gpa=0x0000000122b27000  ts=4588730902078
WRITE  gpa=0x0000000112856000  ts=4588730909288
WRITE  gpa=0x00000001128d8000  ts=4588730912338
WRITE  gpa=0x00000001581f2000  ts=4588730915248
WRITE  gpa=0x0000000114677000  ts=4588730918268
WRITE  gpa=0x0000000122367000  ts=4588730921508
WRITE  gpa=0x00000001581f3000  ts=4588730924008
WRITE  gpa=0x0000000100492000  ts=4588730931058
WRITE  gpa=0x000000015816a000  ts=4588730933548
WRITE  gpa=0x000000012236c000  ts=4588730941458
WRITE  gpa=0x0000000123885000  ts=4588730945408
WRITE  gpa=0x0000000110777000  ts=4588730948408
WRITE  gpa=0x0000000142fac000  ts=4588730953778
WRITE  gpa=0x00000001414bf000  ts=4588730957448
WRITE  gpa=0x0000000154c4c000  ts=4588730960148
WRITE  gpa=0x000000015448e000  ts=4588730962948
WRITE  gpa=0x000000014919e000  ts=4588730965838
WRITE  gpa=0x0000000144ba1000  ts=4588730970138
WRITE  gpa=0x00000001414f4000  ts=4588730972768
WRITE  gpa=0x0000000143d33000  ts=4588730976888
WRITE  gpa=0x00000001411d2000  ts=4588730984008
WRITE  gpa=0x00000001422db000  ts=4588755766867
WRITE  gpa=0x0000000112c96000  ts=4588756153375
WRITE  gpa=0x0000000100000000  ts=4588756157715
WRITE  gpa=0x00000001001ce000  ts=4588756160455
WRITE  gpa=0x0000000113f45000  ts=4588756163485
WRITE  gpa=0x0000000113f44000  ts=4588756165965
WRITE  gpa=0x0000000100db1000  ts=4588756168435
WRITE  gpa=0x000000011ee35000  ts=4588756171245
WRITE  gpa=0x000000011ee31000  ts=4588756174345
WRITE  gpa=0x0000000114b39000  ts=4588756177395
WRITE  gpa=0x00000001001d0000  ts=4588756183535
WRITE  gpa=0x000000011ee32000  ts=4588756186035
WRITE  gpa=0x000000011ee33000  ts=4588756188955
WRITE  gpa=0x0000000114b38000  ts=4588756191695
WRITE  gpa=0x0000000120b61000  ts=4588756194565
WRITE  gpa=0x0000000113e13000  ts=4588756197255
WRITE  gpa=0x0000000100040000  ts=4588756200585
WRITE  gpa=0x0000000102251000  ts=4588756203285
WRITE  gpa=0x0000000102252000  ts=4588756205685
WRITE  gpa=0x000000010fdec000  ts=4588756208275
WRITE  gpa=0x000000010363f000  ts=4588756211295
WRITE  gpa=0x000000010361e000  ts=4588756214085
WRITE  gpa=0x000000011f2ba000  ts=4588756216925
WRITE  gpa=0x000000011ee6d000  ts=4588756219675
WRITE  gpa=0x0000000120854000  ts=4588756222805
WRITE  gpa=0x0000000120817000  ts=4588756225615
WRITE  gpa=0x0000000103bbd000  ts=4588756228405
WRITE  gpa=0x000000011ee38000  ts=4588756231315
WRITE  gpa=0x000000011498a000  ts=4588756238915
WRITE  gpa=0x0000000114941000  ts=4588756241505
WRITE  gpa=0x00000001146b4000  ts=4588756244135
WRITE  gpa=0x0000000117d03000  ts=4588756246935
WRITE  gpa=0x00000001146a0000  ts=4588756249475
WRITE  gpa=0x00000001146a6000  ts=4588756251895
WRITE  gpa=0x000000015448e000  ts=4588756254515
WRITE  gpa=0x00000001187f0000  ts=4588756257165
WRITE  gpa=0x0000000114a2e000  ts=4588756259835
WRITE  gpa=0x0000000114a35000  ts=4588756262215
WRITE  gpa=0x0000000118784000  ts=4588756264735
WRITE  gpa=0x000000014466e000  ts=4588756267795
WRITE  gpa=0x000000014288d000  ts=4588756270525
WRITE  gpa=0x0000000117fb1000  ts=4588756273335
WRITE  gpa=0x00000001421d7000  ts=4588756276075
WRITE  gpa=0x0000000114655000  ts=4588756278735
WRITE  gpa=0x0000000114933000  ts=4588756281935
WRITE  gpa=0x0000000142f47000  ts=4588756284855
WRITE  gpa=0x0000000143762000  ts=4588756287485
WRITE  gpa=0x0000000118352000  ts=4588756290024
WRITE  gpa=0x0000000154740000  ts=4588756293424
WRITE  gpa=0x00000001410ff000  ts=4588756296184
WRITE  gpa=0x0000000142528000  ts=4588756299004
WRITE  gpa=0x0000000149199000  ts=4588756301824
WRITE  gpa=0x0000000155dbe000  ts=4588756304624
WRITE  gpa=0x00000001414c0000  ts=4588756307164
WRITE  gpa=0x0000000140fca000  ts=4588756309864
WRITE  gpa=0x0000000149f08000  ts=4588756312664
WRITE  gpa=0x000000014169e000  ts=4588756315284
WRITE  gpa=0x0000000153701000  ts=4588756317964
WRITE  gpa=0x0000000142c52000  ts=4588756321114
WRITE  gpa=0x000000014304a000  ts=4588756323704
WRITE  gpa=0x000000014252f000  ts=4588756326304
WRITE  gpa=0x00000001491e9000  ts=4588756328904
WRITE  gpa=0x0000000148eaf000  ts=4588756332014
WRITE  gpa=0x0000000144548000  ts=4588756334694
WRITE  gpa=0x0000000143c30000  ts=4588756337544
WRITE  gpa=0x0000000141d27000  ts=4588756340154
WRITE  gpa=0x0000000140e00000  ts=4588756343234
WRITE  gpa=0x0000000114678000  ts=4588756346544
WRITE  gpa=0x0000000149d67000  ts=4588756349234
WRITE  gpa=0x0000000149312000  ts=4588756351984
WRITE  gpa=0x000000014930d000  ts=4588756354524
WRITE  gpa=0x0000000128c4e000  ts=4588756357484
WRITE  gpa=0x0000000131153000  ts=4588756360194
WRITE  gpa=0x00000001491d0000  ts=4588756362804
WRITE  gpa=0x0000000153f58000  ts=4588756365464
WRITE  gpa=0x0000000142527000  ts=4588756367944
WRITE  gpa=0x0000000149844000  ts=4588756370694
WRITE  gpa=0x0000000154750000  ts=4588756374054
WRITE  gpa=0x0000000149225000  ts=4588756378044
WRITE  gpa=0x00000001430d4000  ts=4588756380674
WRITE  gpa=0x0000000143f65000  ts=4588756383374
WRITE  gpa=0x0000000143817000  ts=4588756386224
WRITE  gpa=0x000000012ffd7000  ts=4588756389194
WRITE  gpa=0x0000000142029000  ts=4588756391744
WRITE  gpa=0x00000001414b5000  ts=4588756394374
WRITE  gpa=0x0000000154c4c000  ts=4588756397344
WRITE  gpa=0x0000000141102000  ts=4588756400624
WRITE  gpa=0x000000013f1d9000  ts=4588756403894
WRITE  gpa=0x0000000142626000  ts=4588756406724
WRITE  gpa=0x0000000140e15000  ts=4588756409184
WRITE  gpa=0x00000001539c7000  ts=4588756412224
WRITE  gpa=0x000000015b1b3000  ts=4588756414884
WRITE  gpa=0x0000000148cec000  ts=4588756418384
WRITE  gpa=0x00000001556dc000  ts=4588756421364
WRITE  gpa=0x00000001491f6000  ts=4588756424364
WRITE  gpa=0x0000000128fdf000  ts=4588756426944
WRITE  gpa=0x00000001446b9000  ts=4588756429794
WRITE  gpa=0x000000015b119000  ts=4588756432784
WRITE  gpa=0x000000014393e000  ts=4588756435734
WRITE  gpa=0x000000014360c000  ts=4588756438344
WRITE  gpa=0x0000000149d68000  ts=4588756441184
WRITE  gpa=0x0000000153bc4000  ts=4588756443594
WRITE  gpa=0x0000000143d09000  ts=4588756446824
WRITE  gpa=0x0000000149589000  ts=4588756449404
WRITE  gpa=0x0000000114699000  ts=4588756452404
WRITE  gpa=0x00000001414cc000  ts=4588756455004
WRITE  gpa=0x0000000154647000  ts=4588756457464
WRITE  gpa=0x000000015b16f000  ts=4588756460354
WRITE  gpa=0x0000000141499000  ts=4588756463394
WRITE  gpa=0x00000001491aa000  ts=4588756466984
WRITE  gpa=0x000000014931c000  ts=4588756469834
WRITE  gpa=0x0000000140e3c000  ts=4588756472654
WRITE  gpa=0x00000001421d9000  ts=4588756475134
WRITE  gpa=0x00000001439db000  ts=4588756477844
WRITE  gpa=0x000000014931b000  ts=4588756481074
WRITE  gpa=0x00000001411d2000  ts=4588756483804
WRITE  gpa=0x000000013b454000  ts=4588756486914
WRITE  gpa=0x0000000141f91000  ts=4588756490474
WRITE  gpa=0x0000000128fc0000  ts=4588756493244
WRITE  gpa=0x000000014919e000  ts=4588756495824
WRITE  gpa=0x000000013e947000  ts=4588756498864
WRITE  gpa=0x0000000149cc8000  ts=4588756503004
WRITE  gpa=0x0000000142d0b000  ts=4588756507034
WRITE  gpa=0x00000001423ed000  ts=4588756510604
