The image processor of type `Qwen2VLImageProcessor` is now loaded as a fast processor by default, even if the model checkpoint was saved with a slow processor. This is a breaking change and may produce slightly different outputs. To continue using the slow processor, instantiate this class with `use_fast=False`. Note that this behavior will be extended to all models in a future release.
[TS] batch0/input: write_done_realtime_ns=1787628750899236173
[GPA] batch0/input/input_ids: GPA=0x33f163000
[GPA_FULL] batch0/input/input_ids: bytes=5200 pages=2 mapped=2 runs=1
[GPA_RUN] batch0/input/input_ids: 0x33f163000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x32e689000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e688000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e687000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e686000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e685000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e684000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e683000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e682000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e681000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e680000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ff000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4fe000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4fd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4fc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4fb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4fa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4f0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ef000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ee000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ed000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ec000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4eb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4e9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399df000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399de000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399dd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399d2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399d1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ca000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d677b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6752000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6aa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6748000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6765000 len=3
[GPA_RUN] batch0/input/pixel_values: 0x3d675b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d676f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d676d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6768000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d676c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6776000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d676b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6ab000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6763000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d675e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6761000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d675d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d675c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6759000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6af000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6756000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6755000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4e1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6754000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6753000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4e6000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3d6751000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6757000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6769000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6750000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d676a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6ac000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6777000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6ad000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6770000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x3d6778000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399cb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6ba000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399db000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399da000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6bc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399cf000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x32e6b2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399cd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ea000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399fa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ff000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4cf000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6bb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6ae000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4dc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4df000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6b4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6be000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399d9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6bd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399dc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a2000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x32e6b7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399d5000 len=3
[GPA_RUN] batch0/input/pixel_values: 0x3399d4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399d3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d677f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d677e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d677d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d677c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c0000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3d677a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c2000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3d6779000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6760000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d675f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4e0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d7000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x32f4e2000 len=4
[GPA_RUN] batch0/input/pixel_values: 0x32f4de000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4dd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4db000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4da000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399fe000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399fd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399fc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399fb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4c0000 len=12
[GPA_RUN] batch0/input/pixel_values: 0x3399f3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4cc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4cd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399f0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ce000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ef000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ee000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ed000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399ec000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399eb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399e1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399cc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d676e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca185000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d674f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16af000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16ae000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16ad000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16ac000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16ab000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16aa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16a9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16a7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399c8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6749000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca187000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca1a8000 len=24
[GPA_RUN] batch0/input/pixel_values: 0x33fc00000 len=64
[GPA_RUN] batch0/input/pixel_values: 0x3d2a80000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3399e5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a82000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3399ce000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2aa9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a8b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca192000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3ca18e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca191000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca18d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca18c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca18b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca18a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca188000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca182000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca181000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6758000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d6762000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca180000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d675a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca189000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca1a7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6a8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca1a6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4ea000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4e8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3399d8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32624d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32f4d4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca195000 len=3
[GPA_RUN] batch0/input/pixel_values: 0x3d6764000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca194000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca184000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a8a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a88000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca198000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a87000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16a3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a86000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca190000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca18f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca19a000 len=12
[GPA_RUN] batch0/input/pixel_values: 0x3ca183000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca199000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32e6bf000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a84000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3399c5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3ca186000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a8c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16a6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a89000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a8d000 len=15
[GPA_RUN] batch0/input/pixel_values: 0x3d2a9d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a9c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2a9e000 len=11
[GPA_RUN] batch0/input/pixel_values: 0x3d2aab000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x3d2aaa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2ab3000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x3d2ab2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d2abb000 len=5
[GPA_RUN] batch0/input/pixel_values: 0x33bd80000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3d2aba000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bd82000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x33bd85000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x33bd84000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bd8d000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x33bd8c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bd94000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bd96000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x33bd95000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bd9c000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x33bd9f000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x33bd9e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bda6000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x33bda9000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x33bda8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bdb0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bdb2000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x33bdb1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bdb9000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x3d1681000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x3d1680000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d1687000 len=12
[GPA_RUN] batch0/input/pixel_values: 0x3d1694000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x3d1693000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d169a000 len=9
[GPA_RUN] batch0/input/pixel_values: 0x3d16a4000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3d16a8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16b1000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3d16b4000 len=5
[GPA_RUN] batch0/input/pixel_values: 0x3d16b0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16b3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d16b9000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x326240000 len=5
[GPA_RUN] batch0/input/pixel_values: 0x348506000 len=3
[GPA_RUN] batch0/input/pixel_values: 0x32624e000 len=50
[GPA_RUN] batch0/input/pixel_values: 0x348500000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x326245000 len=8
[GPA_RUN] batch0/input/pixel_values: 0x348509000 len=55
[GPA_RUN] batch0/input/pixel_values: 0x3ba040000 len=64
[GPA_RUN] batch0/input/pixel_values: 0x1f7540000 len=64
[GPA_RUN] batch0/input/pixel_values: 0x3b97c0000 len=64
[GPA_RUN] batch0/input/pixel_values: 0x31b080000 len=64
[GPA_RUN] batch0/input/pixel_values: 0x3d1840000 len=49
[GPA_RUN] batch0/input/pixel_values: 0x2f41d2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1d247b000 len=5
[GPA_RUN] batch0/input/pixel_values: 0x3b99c0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3db2a0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x19ec60000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x35e440000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x34f460000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3db2e0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x393520000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x1e23c0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x34f4a0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d4320000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d05e0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x306320000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x342b80000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x353ca0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x339e60000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3b7d60000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x382f80000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x2f1d00000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3b99a0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x1faea0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d4f20000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x33fc40000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d79a0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3c6340000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3c8180000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x382760000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d5020000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d70a0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3b7fa0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d2c20000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x32e9c0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3533a0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d5120000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d4620000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x205c20000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x3d7bc0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x1ff0a0000 len=26
[GPA_RUN] batch0/input/pixel_values: 0x3d1871000 len=15
[GPA_RUN] batch0/input/pixel_values: 0x3db140000 len=64
[GPA_RUN] batch0/input/pixel_values: 0x3d8b40000 len=99
[GPA_RUN] batch0/input/pixel_values: 0x3524b8000 len=1

============================================================
  Index     : 2624
  Sample id : 1.2.826.0.1.3680043.8.498.63529294970572063580722153185595516256
  Indication: Hypoxia. PICC placement.
============================================================
[GENERATED OUTPUT]


[GROUND TRUTH]
New right PICC has its tip in the mid superior vena cava. Irregular interstitial opacities are bilaterally most prominently in the lung bases, right greater than left. There is additional confluent opacity at the right lung base obscuring the lateral hemidiaphragm suggesting a small pleural effusion new or increased from the previous exam. No pneumothorax. Cardiac silhouette is normal in size. No mediastinal masses.
============================================================

