The image processor of type `Qwen2VLImageProcessor` is now loaded as a fast processor by default, even if the model checkpoint was saved with a slow processor. This is a breaking change and may produce slightly different outputs. To continue using the slow processor, instantiate this class with `use_fast=False`. Note that this behavior will be extended to all models in a future release.
[TS] batch0/input: write_done_realtime_ns=1787641925771829110
[GPA] batch0/input/input_ids: GPA=0x1990f2000
[GPA_FULL] batch0/input/input_ids: bytes=3672 pages=2 mapped=2 runs=1
[GPA_RUN] batch0/input/input_ids: 0x1990f2000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x19d64d000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d654000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d65c000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d663000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d66b000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d672000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d67a000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d681000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d689000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d690000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d698000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d69f000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6a7000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d6ae000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6b6000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d6bd000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6c5000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d6cc000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6d4000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d6db000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6e3000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6eb000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d6f2000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d6fa000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d701000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d709000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d710000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d718000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d71f000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d727000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d72e000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d736000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d73d000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d745000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d74c000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d754000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d75b000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d763000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d76a000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d772000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d779000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d781000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d788000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d790000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d797000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d79f000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d7a6000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d7ae000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d7b5000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d7bd000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d7c4000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d7cc000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d7d3000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d7db000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d7e2000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d7ea000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d7f1000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d7f9000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d800000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d808000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d80f000 len=7
[GPA_RUN] batch0/input/pixel_values: 0x19d817000 len=6
[GPA_RUN] batch0/input/pixel_values: 0x19d81e000 len=9
[GPA_RUN] batch0/input/pixel_values: 0x19d828000 len=6
