The image processor of type `Qwen2VLImageProcessor` is now loaded as a fast processor by default, even if the model checkpoint was saved with a slow processor. This is a breaking change and may produce slightly different outputs. To continue using the slow processor, instantiate this class with `use_fast=False`. Note that this behavior will be extended to all models in a future release.
[TS] batch0/input: write_done_realtime_ns=1787628882252964708
[GPA] batch0/input/input_ids: GPA=0x34986f000
[GPA_FULL] batch0/input/input_ids: bytes=2960 pages=2 mapped=2 runs=1
[GPA_RUN] batch0/input/input_ids: 0x34986f000 len=2
[GPA_RUN] batch0/input/pixel_values: 0x3154bc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3154bf000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f63000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f66000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f6a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f6d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f71000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f74000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f78000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f7b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x355f7f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401c2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401c6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401c9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401cd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401d0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401d4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401d7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401db000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3401de000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a102000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a105000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a109000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a10c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a110000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a113000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a117000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a11a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34a11e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363de1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363de5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363de8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363dec000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363def000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363df3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363df6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363dfa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x363dfd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede41000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede44000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede48000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede4b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede4f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede52000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede56000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede59000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x2ede5d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352260000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352264000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352267000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35226b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35226e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352272000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352275000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352279000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35227c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df00000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df03000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df07000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df0a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df0e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df11000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df15000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df18000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df1c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38df1f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a63000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a66000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a6a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a6d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a71000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a74000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a78000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a7b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x349a7f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352062000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352066000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352069000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35206d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352070000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352074000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x352077000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35207b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35207e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e02000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e05000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e09000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e0c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e10000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e13000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e17000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e1a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x339e1e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b81000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b85000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b88000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b8c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b8f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b93000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b96000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b9a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x1f6b9d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290a1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290a4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290a8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290ab000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290af000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290b2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290b6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290b9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3290bd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce60000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce64000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce67000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce6b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce6e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce72000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce75000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce79000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38ce7c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357260000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357263000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357267000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35726a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35726e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357271000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357275000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357278000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35727c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35727f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x382263000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x382266000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38226a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38226d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x382271000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x382274000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x382278000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38227b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x38227f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357ba2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357ba6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357ba9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357bad000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357bb0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357bb4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357bb7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357bbb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357bbe000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6e2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6e5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6e9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6ec000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6f0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6f3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6f7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6fa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35e6fe000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824c1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824c5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824c8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824cc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824cf000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824d3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824d6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824da000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3824dd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae81000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae84000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae88000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae8b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae8f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae92000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae96000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae99000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36ae9d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7ee0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7ee4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7ee7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7eeb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7eee000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7ef2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7ef5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7ef9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d7efc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x366040000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x366043000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x366047000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36604a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36604e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x366051000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x366055000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x366058000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36605c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36605f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d5503000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d5506000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d550a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d550d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d5511000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d5514000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d5518000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d551b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d551f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x312962000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x312966000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x312969000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31296d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x312970000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x312974000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x312977000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31297b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31297e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x368982000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x368985000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x368989000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36898c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x368990000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x368993000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x368997000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36899a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x36899e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e041000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e045000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e048000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e04c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e04f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e053000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e056000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e05a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31e05d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f81000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f84000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f88000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f8b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f8f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f92000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f96000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f99000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3b8f9d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea20000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea24000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea27000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea2b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea2e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea32000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea35000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea39000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30ea3c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9ce0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9ce3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9ce7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cea000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cee000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cf1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cf5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cf8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cfc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3c9cff000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x393343000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x393346000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x39334a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x39334d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x393351000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x393354000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x393358000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x39335b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x39335f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x327022000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x327026000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x327029000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32702d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x327030000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x327034000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x327037000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32703b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32703e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x356142000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x356145000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x356149000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35614c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x356150000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x356153000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x356157000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35615a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x35615e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb41000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb45000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb48000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb4c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb4f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb53000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb56000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb5a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x33bb5d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc21000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc24000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc28000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc2b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc2f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc32000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc36000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc39000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34bc3d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x306000000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x306004000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x306007000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30600b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30600e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x306012000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x306015000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x306019000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x30601c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14a0000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14a3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14a7000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14aa000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14ae000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14b1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14b5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14b8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14bc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3a14bf000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6e3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6e6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6ea000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6ed000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6f1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6f4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6f8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6fb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34f6ff000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x323882000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x323886000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x323889000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32388d000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x323890000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x323894000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x323897000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32389b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x32389e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c62000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c65000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c69000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c6c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c70000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c73000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c77000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c7a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x353c7e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31c1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31c5000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31c8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31cc000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31cf000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31d3000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31d6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31da000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3d31dd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840e1000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840e4000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840e8000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840eb000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840ef000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840f2000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840f6000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840f9000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x3840fd000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x313340000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x313344000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x313347000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31334b000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31334e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x313352000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x313355000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x313359000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x31335c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a40000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a43000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a47000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a4a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a4e000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a51000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a55000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a58000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a5c000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x329a5f000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34c103000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34c106000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x34c10a000 len=1
[GPA_RUN] batch0/input/pixel_values: 0x357abb000 len=5
[GPA_RUN] batch0/input/pixel_values: 0x3c8260000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x200500000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x326720000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x353360000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x36fa00000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x345aa0000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x31d500000 len=32
[GPA_RUN] batch0/input/pixel_values: 0x392320000 len=19

============================================================
  Index     : 97
  Sample id : 1.2.826.0.1.3680043.8.498.37999942905809021762090309828793359703
  Indication: History of a spontaneous pneumothorax on the right, some chest pain and cough
============================================================
[GENERATED OUTPUT]


[GROUND TRUTH]
There is little change in the small right apical pneumothorax noted previously. Otherwise the lungs are clear and slightly hyperaerated. Mediastinal contours and heart size are normal. Thoracolumbar scoliosis is again noted.
============================================================

