CLOCK_REF  mono_ns=733036711008304  real_ns=1789314319813218549
WRITE  gpa=0x000000010004f000  ts=733038912445275
WRITE  gpa=0x0000000100123000  ts=733038912448714
WRITE  gpa=0x0000000100310000  ts=733038912452374
WRITE  gpa=0x0000000122dcf000  ts=733038912456664
WRITE  gpa=0x0000000122c01000  ts=733038912460304
WRITE  gpa=0x0000003f7fc36000  ts=733038912463884
WRITE  gpa=0x0000000100288000  ts=733038912466944
WRITE  gpa=0x000000244bfd4000  ts=733038912470594
WRITE  gpa=0x000000244b849000  ts=733038912474674
WRITE  gpa=0x0000003f7fc21000  ts=733038912478104
WRITE  gpa=0x000000244c15e000  ts=733038912481394
WRITE  gpa=0x000000011ed67000  ts=733038912485474
WRITE  gpa=0x000000244b817000  ts=733038912488814
WRITE  gpa=0x0000000100db4000  ts=733038912491754
WRITE  gpa=0x000000011f2b1000  ts=733038912494814
WRITE  gpa=0x000000011f0e0000  ts=733038912498624
WRITE  gpa=0x000000011f0e1000  ts=733038912502094
WRITE  gpa=0x000000011f165000  ts=733038912505364
WRITE  gpa=0x000000011ed04000  ts=733038912509744
WRITE  gpa=0x000000244c407000  ts=733038912513584
WRITE  gpa=0x0000000122ea4000  ts=733038912517334
WRITE  gpa=0x0000000122ea5000  ts=733038912520614
WRITE  gpa=0x0000003f7385d000  ts=733038912524494
WRITE  gpa=0x000000011ed05000  ts=733038912528474
WRITE  gpa=0x000000011ee9b000  ts=733038912531834
WRITE  gpa=0x0000003f7fc30000  ts=733038912536104
WRITE  gpa=0x0000000125c5a000  ts=733038912540014
WRITE  gpa=0x000000010a534000  ts=733038912543913
WRITE  gpa=0x0000003f826ba000  ts=733038912548133
WRITE  gpa=0x00000001229e2000  ts=733038912554223
WRITE  gpa=0x0000003f7fc3b000  ts=733038912557563
WRITE  gpa=0x00000001284e0000  ts=733038912562443
WRITE  gpa=0x000000011f2b3000  ts=733038912565743
WRITE  gpa=0x00000001284e1000  ts=733038912572483
WRITE  gpa=0x00000001091a2000  ts=733038912577153
WRITE  gpa=0x000000010917d000  ts=733038912580693
WRITE  gpa=0x0000003f7fc39000  ts=733038912583713
WRITE  gpa=0x000000010a335000  ts=733038912586803
WRITE  gpa=0x0000000126520000  ts=733038912590653
WRITE  gpa=0x000000010bbb3000  ts=733038912597383
WRITE  gpa=0x000000010bbab000  ts=733038912600923
WRITE  gpa=0x00000001315f2000  ts=733038912604383
WRITE  gpa=0x000000011ed66000  ts=733038912609073
WRITE  gpa=0x0000003f738ae000  ts=733038912613173
WRITE  gpa=0x000000004cce5000  ts=733038912617923
WRITE  gpa=0x000000011f164000  ts=733038912622223
WRITE  gpa=0x000000011ed02000  ts=733038912626053
WRITE  gpa=0x000000011ed07000  ts=733038912629083
WRITE  gpa=0x0000000121e23000  ts=733038912644912
WRITE  gpa=0x0000000100286000  ts=733038912650952
WRITE  gpa=0x0000000100324000  ts=733038912656692
WRITE  gpa=0x00000001002e6000  ts=733038912659782
WRITE  gpa=0x00000001001da000  ts=733038912663412
WRITE  gpa=0x000000010932d000  ts=733038912666912
WRITE  gpa=0x0000000109820000  ts=733038912670702
WRITE  gpa=0x00000001098c9000  ts=733038912675282
WRITE  gpa=0x0000000100289000  ts=733038912679502
WRITE  gpa=0x0000000100d71000  ts=733038912682542
WRITE  gpa=0x0000000100d87000  ts=733038912686282
WRITE  gpa=0x000000011f0b1000  ts=733038912689542
WRITE  gpa=0x000000244b97b000  ts=733038912694142
WRITE  gpa=0x000000244bfaa000  ts=733038912697832
WRITE  gpa=0x0000000121e63000  ts=733038912702382
WRITE  gpa=0x0000000121df6000  ts=733038912706092
WRITE  gpa=0x000000011f196000  ts=733038912709242
WRITE  gpa=0x000000011d004000  ts=733038912712812
WRITE  gpa=0x000000011ecf6000  ts=733038912716412
WRITE  gpa=0x00000001223d9000  ts=733038912720592
WRITE  gpa=0x0000000122109000  ts=733038912724252
WRITE  gpa=0x000000012210a000  ts=733038912727492
WRITE  gpa=0x000000012210b000  ts=733038912730402
WRITE  gpa=0x000000012210c000  ts=733038912733272
WRITE  gpa=0x000000012210d000  ts=733038912736462
WRITE  gpa=0x000000012210e000  ts=733038912739541
WRITE  gpa=0x000000012210f000  ts=733038912742531
WRITE  gpa=0x0000000122110000  ts=733038912745501
WRITE  gpa=0x0000000122111000  ts=733038912748571
WRITE  gpa=0x0000000122112000  ts=733038912751481
WRITE  gpa=0x0000000122113000  ts=733038912754431
WRITE  gpa=0x0000000122114000  ts=733038912757631
WRITE  gpa=0x0000000122115000  ts=733038912760581
WRITE  gpa=0x0000000122116000  ts=733038912763481
WRITE  gpa=0x0000000122117000  ts=733038912768531
WRITE  gpa=0x000000011ef6b000  ts=733038912774171
WRITE  gpa=0x0000000103b4d000  ts=733038912777761
WRITE  gpa=0x0000000100311000  ts=733038912781801
WRITE  gpa=0x0000003f7fc2f000  ts=733038912790111
WRITE  gpa=0x0000000122118000  ts=733038912795631
WRITE  gpa=0x000000011f0ab000  ts=733038912799021
WRITE  gpa=0x0000000100db3000  ts=733038912805161
WRITE  gpa=0x0000000121fe9000  ts=733038912808651
WRITE  gpa=0x000000011f804000  ts=733038912813151
WRITE  gpa=0x0000000121734000  ts=733038912816611
WRITE  gpa=0x000000010b9de000  ts=733038912820011
WRITE  gpa=0x000000010b93e000  ts=733038912824021
WRITE  gpa=0x00000000c0030000  ts=733038912828461
WRITE  gpa=0x00000000c0031000  ts=733038912834711
WRITE  gpa=0x00000000c0032000  ts=733038912839970
WRITE  gpa=0x00000000c0033000  ts=733038912845190
WRITE  gpa=0x00000000c0034000  ts=733038912850430
WRITE  gpa=0x00000000c0035000  ts=733038912855660
WRITE  gpa=0x00000000c0036000  ts=733038912860900
WRITE  gpa=0x00000000c0037000  ts=733038912866100
WRITE  gpa=0x00000000c0038000  ts=733038912871320
WRITE  gpa=0x00000000c0039000  ts=733038912876630
WRITE  gpa=0x00000000c003a000  ts=733038912882210
WRITE  gpa=0x00000000c003b000  ts=733038912887610
WRITE  gpa=0x00000000c003c000  ts=733038912892880
WRITE  gpa=0x00000000c003d000  ts=733038912898220
WRITE  gpa=0x00000000c003e000  ts=733038912903560
WRITE  gpa=0x00000000c003f000  ts=733038912908930
WRITE  gpa=0x000000011ee6d000  ts=733038912915580
WRITE  gpa=0x0000000117587000  ts=733038912919440
WRITE  gpa=0x000000010ba36000  ts=733038912922860
WRITE  gpa=0x000000010b8f7000  ts=733038912927130
WRITE  gpa=0x000000010a36b000  ts=733038912930750
WRITE  gpa=0x000000011f58f000  ts=733038912934749
WRITE  gpa=0x0000000100297000  ts=733038912938649
WRITE  gpa=0x000000010ebce000  ts=733038912942309
WRITE  gpa=0x000000010bbb9000  ts=733038912946199
WRITE  gpa=0x000000010e655000  ts=733038912949539
WRITE  gpa=0x000000010efd6000  ts=733038912953729
WRITE  gpa=0x00000001216ed000  ts=733038912957539
WRITE  gpa=0x000000010e7b1000  ts=733038912961129
WRITE  gpa=0x000000014f108000  ts=733038912965029
WRITE  gpa=0x0000003f7fc19000  ts=733038912969329
WRITE  gpa=0x0000003f7fc18000  ts=733038912972449
WRITE  gpa=0x0000000109631000  ts=733038912975459
WRITE  gpa=0x000000010e7a1000  ts=733038912978819
WRITE  gpa=0x000000010943e000  ts=733038912982419
WRITE  gpa=0x000000010e611000  ts=733038912986019
WRITE  gpa=0x0000000150fd2000  ts=733038912989939
WRITE  gpa=0x000000010e420000  ts=733038912993749
WRITE  gpa=0x000000010e7a2000  ts=733038912996849
WRITE  gpa=0x00000001097cc000  ts=733038913000429
WRITE  gpa=0x000000010e609000  ts=733038913004449
WRITE  gpa=0x000000013157f000  ts=733038913009019
WRITE  gpa=0x000000014f144000  ts=733038913014359
WRITE  gpa=0x000000014f1ad000  ts=733038913018889
WRITE  gpa=0x0000000147e38000  ts=733038913022759
WRITE  gpa=0x000000014f1bb000  ts=733038913026409
WRITE  gpa=0x000000010eec8000  ts=733038913030269
WRITE  gpa=0x00000001092c0000  ts=733038913034128
WRITE  gpa=0x0000000150c14000  ts=733038913038308
WRITE  gpa=0x0000000150c33000  ts=733038913042048
WRITE  gpa=0x000000016fb00000  ts=733038913046288
WRITE  gpa=0x0000000151136000  ts=733038913050968
WRITE  gpa=0x000000014fad8000  ts=733038913056038
WRITE  gpa=0x0000000150c5a000  ts=733038913060728
WRITE  gpa=0x00000001511ab000  ts=733038913065518
WRITE  gpa=0x0000000145946000  ts=733038913070248
WRITE  gpa=0x0000000150c69000  ts=733038913074128
WRITE  gpa=0x0000000149ff3000  ts=733038913078408
WRITE  gpa=0x0000000146f05000  ts=733038913082908
WRITE  gpa=0x00000001497ea000  ts=733038913087988
WRITE  gpa=0x000000013162c000  ts=733038913091318
WRITE  gpa=0x000000019409e000  ts=733038913095668
WRITE  gpa=0x000000014fb36000  ts=733038913099768
WRITE  gpa=0x000000014e613000  ts=733038913103768
WRITE  gpa=0x00000001775a6000  ts=733038913108348
WRITE  gpa=0x000000010e437000  ts=733038913112558
WRITE  gpa=0x000000010b21e000  ts=733038913117738
WRITE  gpa=0x000000015106d000  ts=733038913124098
WRITE  gpa=0x0000000150dca000  ts=733038913129177
WRITE  gpa=0x000000010e747000  ts=733038913136567
WRITE  gpa=0x000000015a560000  ts=733038913144237
WRITE  gpa=0x000000010eec9000  ts=733038913150507
WRITE  gpa=0x000000017d5f5000  ts=733038913156737
WRITE  gpa=0x0000000147db4000  ts=733038913163297
WRITE  gpa=0x000000015a56d000  ts=733038913169087
WRITE  gpa=0x0000003f7fc06000  ts=733038913176007
WRITE  gpa=0x0000000121699000  ts=733038913182467
WRITE  gpa=0x0000003f7fc37000  ts=733038913188517
WRITE  gpa=0x0000000100309000  ts=733038913194387
WRITE  gpa=0x0000000111b2a000  ts=733038913205277
WRITE  gpa=0x0000000150fb3000  ts=733038913241816
WRITE  gpa=0x000000010a187000  ts=733038913250886
WRITE  gpa=0x0000000119621000  ts=733038913261646
WRITE  gpa=0x000000014f823000  ts=733038913268866
WRITE  gpa=0x000000017a0c2000  ts=733038913275806
WRITE  gpa=0x000000010ea5c000  ts=733038913282846
WRITE  gpa=0x00000001933c8000  ts=733038913291996
WRITE  gpa=0x000000010eecb000  ts=733038913298536
WRITE  gpa=0x000000014f423000  ts=733038913304566
WRITE  gpa=0x000000017ccfc000  ts=733038913311456
WRITE  gpa=0x000000010f2b3000  ts=733038913318886
WRITE  gpa=0x000000018842c000  ts=733038913325575
WRITE  gpa=0x000000014e6d0000  ts=733038913332465
WRITE  gpa=0x0000000189285000  ts=733038913341825
WRITE  gpa=0x0000000193306000  ts=733038913348075
WRITE  gpa=0x00000001932f9000  ts=733038913355195
WRITE  gpa=0x000000014f81b000  ts=733038913361865
WRITE  gpa=0x000000010ec66000  ts=733038913369045
WRITE  gpa=0x000000014f815000  ts=733038913376475
WRITE  gpa=0x000000014f873000  ts=733038913382535
WRITE  gpa=0x000000019330b000  ts=733038913388305
WRITE  gpa=0x0000000151013000  ts=733038913397195
WRITE  gpa=0x0000000108f2c000  ts=733038913411405
WRITE  gpa=0x0000000109517000  ts=733038913419325
WRITE  gpa=0x000000012305b000  ts=733038913432534
WRITE  gpa=0x000000011f509000  ts=733038913439054
WRITE  gpa=0x000000011f443000  ts=733038913445704
WRITE  gpa=0x000000010a287000  ts=733038913451854
WRITE  gpa=0x0000000100295000  ts=733038913457954
WRITE  gpa=0x0000000125c52000  ts=733038913465794
WRITE  gpa=0x000000010a24d000  ts=733038913473014
WRITE  gpa=0x000000010a84c000  ts=733038913485904
WRITE  gpa=0x000000010f2c3000  ts=733038913501744
WRITE  gpa=0x0000000117401000  ts=733038913507574
WRITE  gpa=0x000000244c0f8000  ts=733038913514344
WRITE  gpa=0x000000010a3a2000  ts=733038913520643
WRITE  gpa=0x000000010a472000  ts=733038913527503
WRITE  gpa=0x000000010a3b2000  ts=733038913533523
WRITE  gpa=0x000000010bd02000  ts=733038913540513
WRITE  gpa=0x000000010bc66000  ts=733038913547043
WRITE  gpa=0x000000011f3bb000  ts=733038913553253
WRITE  gpa=0x000000010ea8e000  ts=733038913560543
WRITE  gpa=0x000000010946c000  ts=733038913567453
WRITE  gpa=0x0000003f82771000  ts=733038913577013
WRITE  gpa=0x0000003f81e7f000  ts=733038913583953
WRITE  gpa=0x0000000101ff6000  ts=733038913590873
WRITE  gpa=0x0000003f823b1000  ts=733038913599713
WRITE  gpa=0x0000000116c55000  ts=733038913606033
WRITE  gpa=0x0000003f821bf000  ts=733038913613262
WRITE  gpa=0x0000003f82d1a000  ts=733038913620012
WRITE  gpa=0x0000003f82d7d000  ts=733038913627002
WRITE  gpa=0x0000003f82c5a000  ts=733038913633862
WRITE  gpa=0x0000003f82d9c000  ts=733038913640782
WRITE  gpa=0x0000003f82d94000  ts=733038913646832
WRITE  gpa=0x0000003f82de7000  ts=733038913654022
WRITE  gpa=0x0000003f82d28000  ts=733038913660152
WRITE  gpa=0x0000003f82d23000  ts=733038913666002
WRITE  gpa=0x0000003f82d9b000  ts=733038913671592
WRITE  gpa=0x0000003f82d2d000  ts=733038913677652
WRITE  gpa=0x0000003f82d60000  ts=733038913683762
WRITE  gpa=0x0000003f82d8d000  ts=733038913690122
WRITE  gpa=0x0000003f82df2000  ts=733038913697452
WRITE  gpa=0x0000003f8276c000  ts=733038913705182
WRITE  gpa=0x0000000125c5d000  ts=733038913711461
WRITE  gpa=0x0000003f82091000  ts=733038913719431
WRITE  gpa=0x0000003f82df3000  ts=733038913726061
WRITE  gpa=0x0000003f82d8c000  ts=733038913734111
WRITE  gpa=0x0000003f825ce000  ts=733038913742311
WRITE  gpa=0x0000003f821b9000  ts=733038913748521
WRITE  gpa=0x000000010ee4a000  ts=733038913755711
WRITE  gpa=0x000000010a80a000  ts=733038913762401
WRITE  gpa=0x000000010a832000  ts=733038913770511
WRITE  gpa=0x000000010a297000  ts=733038913776461
WRITE  gpa=0x0000003f82df4000  ts=733038913783351
WRITE  gpa=0x0000003f82def000  ts=733038913789171
WRITE  gpa=0x0000003f82de6000  ts=733038913794761
WRITE  gpa=0x000000012303d000  ts=733038913802261
WRITE  gpa=0x000000010a4c7000  ts=733038913808810
WRITE  gpa=0x000000010a3b1000  ts=733038913814640
WRITE  gpa=0x0000000109f56000  ts=733038913820960
WRITE  gpa=0x000000010f2ee000  ts=733038913829610
WRITE  gpa=0x0000000111e65000  ts=733039304617102
WRITE  gpa=0x000000011740a000  ts=733039305152137
WRITE  gpa=0x0000000100000000  ts=733039305159587
WRITE  gpa=0x00000001001ce000  ts=733039305165137
WRITE  gpa=0x0000000120868000  ts=733039305170117
WRITE  gpa=0x000000010a329000  ts=733039305174816
WRITE  gpa=0x000000244b815000  ts=733039305179876
WRITE  gpa=0x000000244b816000  ts=733039305183586
WRITE  gpa=0x000000244c405000  ts=733039305187776
WRITE  gpa=0x000000244c40b000  ts=733039305191826
WRITE  gpa=0x000000244c40c000  ts=733039305195136
WRITE  gpa=0x000000244c401000  ts=733039305198586
WRITE  gpa=0x0000000100db1000  ts=733039305202426
WRITE  gpa=0x0000003f7fc31000  ts=733039305206396
WRITE  gpa=0x0000003f7fc1f000  ts=733039305211246
WRITE  gpa=0x00000001001cf000  ts=733039305215006
WRITE  gpa=0x0000003f7fc05000  ts=733039305224426
WRITE  gpa=0x000000011ee33000  ts=733039305228316
WRITE  gpa=0x0000003f7fc2e000  ts=733039305231906
WRITE  gpa=0x000000011ed6f000  ts=733039305235716
WRITE  gpa=0x0000003f7fc33000  ts=733039305239736
WRITE  gpa=0x0000003f7fc15000  ts=733039305242796
WRITE  gpa=0x0000003f7fc32000  ts=733039305247626
WRITE  gpa=0x000000244c40d000  ts=733039305250506
WRITE  gpa=0x000000244c40e000  ts=733039305253366
WRITE  gpa=0x0000000127f8c000  ts=733039305256986
WRITE  gpa=0x0000003f7fc22000  ts=733039305268236
WRITE  gpa=0x00000001001d0000  ts=733039305271655
WRITE  gpa=0x000000011ee30000  ts=733039305274855
WRITE  gpa=0x0000003f7fc23000  ts=733039305278065
WRITE  gpa=0x000000244bf65000  ts=733039305281665
WRITE  gpa=0x0000000103b0e000  ts=733039305285395
WRITE  gpa=0x000000010bbb9000  ts=733039305289485
WRITE  gpa=0x0000000108f2c000  ts=733039305294595
WRITE  gpa=0x000000010e655000  ts=733039305298155
WRITE  gpa=0x0000000108890000  ts=733039305301645
WRITE  gpa=0x000000244b807000  ts=733039305305325
WRITE  gpa=0x000000244bfd5000  ts=733039305308595
WRITE  gpa=0x000000244bfd3000  ts=733039305311585
WRITE  gpa=0x000000011ee31000  ts=733039305314735
WRITE  gpa=0x000000244bc0c000  ts=733039305318235
WRITE  gpa=0x000000244b9d0000  ts=733039305321685
WRITE  gpa=0x0000003f7fc20000  ts=733039305325295
WRITE  gpa=0x0000000127f8b000  ts=733039305328335
WRITE  gpa=0x0000000100040000  ts=733039305331865
WRITE  gpa=0x0000000102251000  ts=733039305335535
WRITE  gpa=0x0000000102252000  ts=733039305338895
WRITE  gpa=0x000000010a381000  ts=733039305342445
WRITE  gpa=0x000000010a576000  ts=733039305347605
WRITE  gpa=0x000000010a43a000  ts=733039305352705
WRITE  gpa=0x00000001229e3000  ts=733039305357035
WRITE  gpa=0x000000011eca7000  ts=733039305360665
WRITE  gpa=0x0000000100db0000  ts=733039305364125
WRITE  gpa=0x0000000100d53000  ts=733039305367694
WRITE  gpa=0x000000011f2b2000  ts=733039305371354
WRITE  gpa=0x0000003f7fc2d000  ts=733039305375164
WRITE  gpa=0x000000010917c000  ts=733039305379144
WRITE  gpa=0x000000010a3a1000  ts=733039305384004
WRITE  gpa=0x0000000117587000  ts=733039305388214
WRITE  gpa=0x0000000117586000  ts=733039305391324
WRITE  gpa=0x000000011f2b1000  ts=733039305394524
WRITE  gpa=0x000000010ba36000  ts=733039305397964
WRITE  gpa=0x000000010b8f7000  ts=733039305401934
WRITE  gpa=0x000000010a36b000  ts=733039305406504
WRITE  gpa=0x000000011f58f000  ts=733039305410024
WRITE  gpa=0x00000001085d2000  ts=733039305414724
WRITE  gpa=0x000000011ee6d000  ts=733039305418234
WRITE  gpa=0x000000010960f000  ts=733039305422854
WRITE  gpa=0x00000001284e8000  ts=733039305432214
WRITE  gpa=0x0000003f7fc36000  ts=733039305436664
WRITE  gpa=0x0000000100288000  ts=733039305439874
WRITE  gpa=0x0000000117cb4000  ts=733039305444304
WRITE  gpa=0x00000001229e2000  ts=733039305447494
WRITE  gpa=0x00000001181b0000  ts=733039305451424
WRITE  gpa=0x00000001181b1000  ts=733039305454624
WRITE  gpa=0x0000000117cb3000  ts=733039305457754
WRITE  gpa=0x0000000117cb7000  ts=733039305460884
WRITE  gpa=0x000000011ed6e000  ts=733039305464144
WRITE  gpa=0x000000010004f000  ts=733039305467083
WRITE  gpa=0x0000000100123000  ts=733039305470423
WRITE  gpa=0x0000000100310000  ts=733039305474633
WRITE  gpa=0x000000011f810000  ts=733039305478523
WRITE  gpa=0x000000244b817000  ts=733039305481973
WRITE  gpa=0x0000000100db4000  ts=733039305484963
WRITE  gpa=0x0000000121601000  ts=733039305488653
WRITE  gpa=0x0000000121602000  ts=733039305492773
WRITE  gpa=0x0000000121607000  ts=733039305495883
WRITE  gpa=0x0000000103bbd000  ts=733039305500153
WRITE  gpa=0x000000011ee3c000  ts=733039305503443
WRITE  gpa=0x000000012149c000  ts=733039305507663
WRITE  gpa=0x0000000116fdb000  ts=733039305513123
WRITE  gpa=0x000000011f2b3000  ts=733039305517643
WRITE  gpa=0x000000012149d000  ts=733039305522693
WRITE  gpa=0x000000011ef5f000  ts=733039305526603
WRITE  gpa=0x0000000121606000  ts=733039305530523
WRITE  gpa=0x000000010bd02000  ts=733039305534503
WRITE  gpa=0x000000010932d000  ts=733039305539893
WRITE  gpa=0x000000010b9de000  ts=733039305544013
WRITE  gpa=0x00000001093b1000  ts=733039305548463
WRITE  gpa=0x000000010e370000  ts=733039305552293
WRITE  gpa=0x0000000121fe9000  ts=733039305556923
WRITE  gpa=0x000000011d004000  ts=733039305562482
WRITE  gpa=0x000000010e406000  ts=733039305566042
WRITE  gpa=0x000000010b90f000  ts=733039305570432
WRITE  gpa=0x000000010917d000  ts=733039305573862
WRITE  gpa=0x000000010946c000  ts=733039305577492
WRITE  gpa=0x00000001091e7000  ts=733039305582132
WRITE  gpa=0x000000010e67d000  ts=733039305587292
WRITE  gpa=0x0000000116fc8000  ts=733039305591072
WRITE  gpa=0x000000010bbb3000  ts=733039305596212
WRITE  gpa=0x0000000109607000  ts=733039305625362
WRITE  gpa=0x0000000120869000  ts=733039305647882
WRITE  gpa=0x0000000116fd9000  ts=733039305651132
WRITE  gpa=0x00000001092ce000  ts=733039305655202
WRITE  gpa=0x0000000108a09000  ts=733039305659602
WRITE  gpa=0x0000000108883000  ts=733039305663091
WRITE  gpa=0x00000001092f1000  ts=733039305666531
WRITE  gpa=0x0000000117905000  ts=733039305670311
WRITE  gpa=0x0000000117733000  ts=733039305676881
WRITE  gpa=0x000000011ecf8000  ts=733039305681171
WRITE  gpa=0x0000003f7fc21000  ts=733039305684561
WRITE  gpa=0x000000244bfd4000  ts=733039305688171
WRITE  gpa=0x000000244b849000  ts=733039305691771
WRITE  gpa=0x0000000122e84000  ts=733039305695281
WRITE  gpa=0x000000244c15e000  ts=733039305699401
WRITE  gpa=0x000000244ba0c000  ts=733039305703541
WRITE  gpa=0x000000012654c000  ts=733039305707781
WRITE  gpa=0x0000000117932000  ts=733039305711761
WRITE  gpa=0x00000001096cf000  ts=733039305716131
WRITE  gpa=0x00000001150fe000  ts=733039305720351
WRITE  gpa=0x000000011f593000  ts=733039305725141
WRITE  gpa=0x000000244c04c000  ts=733039305729901
WRITE  gpa=0x000000010a51d000  ts=733039305734921
WRITE  gpa=0x0000003f7fc37000  ts=733039305738851
WRITE  gpa=0x000000010f2ce000  ts=733039305743931
WRITE  gpa=0x0000000100295000  ts=733039305747001
WRITE  gpa=0x000000011f509000  ts=733039305750271
WRITE  gpa=0x0000000103b4b000  ts=733039305757221
WRITE  gpa=0x0000000122ebb000  ts=733039305760920
WRITE  gpa=0x0000000100297000  ts=733039305763940
WRITE  gpa=0x000000010ebce000  ts=733039305767670
WRITE  gpa=0x0000003f7fc00000  ts=733039305771080
WRITE  gpa=0x0000003f7fc0b000  ts=733039305774220
WRITE  gpa=0x000000010e7a1000  ts=733039305779860
WRITE  gpa=0x000000010943e000  ts=733039305783930
WRITE  gpa=0x000000010e611000  ts=733039305787980
WRITE  gpa=0x0000000150fd2000  ts=733039305792510
WRITE  gpa=0x0000000121699000  ts=733039305797730
WRITE  gpa=0x000000010efd6000  ts=733039305802140
WRITE  gpa=0x00000001216ed000  ts=733039305805830
WRITE  gpa=0x000000010e7b1000  ts=733039305808910
WRITE  gpa=0x000000014f108000  ts=733039305812730
WRITE  gpa=0x0000003f7fc19000  ts=733039305816890
WRITE  gpa=0x0000003f7fc18000  ts=733039305819880
WRITE  gpa=0x0000000109631000  ts=733039305822760
WRITE  gpa=0x000000010e420000  ts=733039305825880
WRITE  gpa=0x000000010e7a2000  ts=733039305828670
WRITE  gpa=0x00000001097cc000  ts=733039305831890
WRITE  gpa=0x000000010e609000  ts=733039305835460
WRITE  gpa=0x000000013157f000  ts=733039305840630
WRITE  gpa=0x000000014f144000  ts=733039305845190
WRITE  gpa=0x000000014f1ad000  ts=733039305849500
WRITE  gpa=0x0000000147e38000  ts=733039305853400
WRITE  gpa=0x000000014f1bb000  ts=733039305857329
WRITE  gpa=0x000000010eec8000  ts=733039305861159
WRITE  gpa=0x00000001092c0000  ts=733039305864879
WRITE  gpa=0x0000000150c14000  ts=733039305869259
WRITE  gpa=0x0000000150c33000  ts=733039305872529
WRITE  gpa=0x000000016fb00000  ts=733039305876569
WRITE  gpa=0x0000000151136000  ts=733039305880879
WRITE  gpa=0x000000014fad8000  ts=733039305885219
WRITE  gpa=0x0000000150c5a000  ts=733039305889569
WRITE  gpa=0x00000001511ab000  ts=733039305893869
WRITE  gpa=0x0000000145946000  ts=733039305898409
WRITE  gpa=0x0000000150c69000  ts=733039305901959
WRITE  gpa=0x0000000149ff3000  ts=733039305905969
WRITE  gpa=0x0000000146f05000  ts=733039305910859
WRITE  gpa=0x00000001497ea000  ts=733039305915389
WRITE  gpa=0x000000013162c000  ts=733039305918749
WRITE  gpa=0x000000019409e000  ts=733039305923079
WRITE  gpa=0x000000014fb36000  ts=733039305926839
WRITE  gpa=0x000000014e613000  ts=733039305930519
WRITE  gpa=0x00000001775a6000  ts=733039305934889
WRITE  gpa=0x000000010e437000  ts=733039305938489
WRITE  gpa=0x000000010b21e000  ts=733039305942619
WRITE  gpa=0x000000015106d000  ts=733039305947169
WRITE  gpa=0x0000000150dca000  ts=733039305950809
WRITE  gpa=0x000000010e747000  ts=733039305955168
WRITE  gpa=0x000000015a560000  ts=733039305959078
WRITE  gpa=0x000000010eec9000  ts=733039305962178
WRITE  gpa=0x000000017d5f5000  ts=733039305965968
WRITE  gpa=0x0000000147db4000  ts=733039305969518
WRITE  gpa=0x000000015a56d000  ts=733039305973178
WRITE  gpa=0x0000003f7fc06000  ts=733039305976628
WRITE  gpa=0x0000000100309000  ts=733039305980628
WRITE  gpa=0x0000000111b2a000  ts=733039305986218
WRITE  gpa=0x0000000150fb3000  ts=733039305992638
WRITE  gpa=0x000000010a187000  ts=733039305997278
WRITE  gpa=0x0000000119621000  ts=733039306002488
WRITE  gpa=0x000000014f823000  ts=733039306006508
WRITE  gpa=0x000000017a0c2000  ts=733039306010388
WRITE  gpa=0x000000010ea5c000  ts=733039306014528
WRITE  gpa=0x00000001933c8000  ts=733039306019238
WRITE  gpa=0x000000010eecb000  ts=733039306022718
WRITE  gpa=0x000000014f423000  ts=733039306026188
WRITE  gpa=0x000000017ccfc000  ts=733039306030058
WRITE  gpa=0x000000010f2b3000  ts=733039306034158
WRITE  gpa=0x000000018842c000  ts=733039306038428
WRITE  gpa=0x000000014e6d0000  ts=733039306042678
WRITE  gpa=0x0000000189285000  ts=733039306048768
WRITE  gpa=0x0000000193306000  ts=733039306052347
WRITE  gpa=0x00000001932f9000  ts=733039306056347
WRITE  gpa=0x000000014f81b000  ts=733039306060307
WRITE  gpa=0x000000010ec66000  ts=733039306064367
WRITE  gpa=0x000000014f815000  ts=733039306068437
WRITE  gpa=0x000000014f873000  ts=733039306071767
WRITE  gpa=0x000000019330b000  ts=733039306075287
WRITE  gpa=0x0000000151013000  ts=733039306080197
WRITE  gpa=0x0000000109517000  ts=733039306088397
WRITE  gpa=0x00000001002e6000  ts=733039306094197
WRITE  gpa=0x00000001001da000  ts=733039306098367
WRITE  gpa=0x0000000109820000  ts=733039306101977
WRITE  gpa=0x0000000109f3d000  ts=733039306106337
WRITE  gpa=0x000000010a409000  ts=733039306112067
WRITE  gpa=0x000000010a461000  ts=733039306116627
WRITE  gpa=0x000000010a449000  ts=733039306122597
WRITE  gpa=0x000000010a2d1000  ts=733039306128267
WRITE  gpa=0x0000003f7fc38000  ts=733039306135677
WRITE  gpa=0x000000244b809000  ts=733039306142727
WRITE  gpa=0x0000000100289000  ts=733039306149866
WRITE  gpa=0x0000000100d71000  ts=733039306155826
WRITE  gpa=0x0000000100d87000  ts=733039306163296
WRITE  gpa=0x000000011f0b1000  ts=733039306169366
WRITE  gpa=0x000000244b97b000  ts=733039306177226
WRITE  gpa=0x000000244bfaa000  ts=733039306183276
WRITE  gpa=0x0000000121e63000  ts=733039306190946
WRITE  gpa=0x0000000121df6000  ts=733039306197246
WRITE  gpa=0x000000011f196000  ts=733039306203656
WRITE  gpa=0x000000011ecf6000  ts=733039306209106
WRITE  gpa=0x00000001223d9000  ts=733039306216416
WRITE  gpa=0x0000000122109000  ts=733039306222946
